link,datetime,title,text,authors,summary,keywords,images,has_top_image,top_image,successfully_scraped,is_valid_url,meta_lang,meta_data,media_links,search_term
https://www.thetimes.co.uk/article/county-lines-what-this-youth-worker-saw-and-heard-5ts787ksv,,County Lines: the shocking true story of the child drug dealers,"As well as making films, Henry Blake has worked for 11 years as a youth worker around the UK and he has seen “some pretty heavy shit”, he says. “Child sexual abuse, physical abuse, poverty, neglect, domestic violence, heavy drug use.” The impressively jovial New Zealander works with pupil referral units for children excluded from school and came to be known as “the guy who could handle the cases that no one else wanted to touch”. In 2015, however, he was confronted with something he hadn’t seen before.

A boy with whom Blake had been working in London, who was 15 and involved with a drug-dealing organisation, went missing for three weeks. “When he came back to the area his throat was slashed immediately by",['Ed Potton'],"As well as making films, Henry Blake has worked for 11 years as a youth worker around the UK and he has seen “some pretty heavy shit”, he says.
“Child sexual abuse, physical abuse, poverty, neglect, domestic violence, heavy drug use.” The impressively jovial New Zealander works with pupil referral units for children excluded from school and came to be known as “the guy who could handle the cases that no one else wanted to touch”.
In 2015, however, he was confronted with something he hadn’t seen before.
A boy with whom Blake had been working in London, who was 15 and involved with a drug-dealing organisation, went missing for three weeks.
“When he came back to the area his throat was slashed immediately by","['blake', 'heavy', 'came', 'zealander', 'lines', 'works', 'worker', 'child', 'abuse', 'youth', 'shocking', 'seen', 'working', 'true', 'drug', 'county', 'dealers']","{'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2F0f0de6a2-2dae-11eb-8bd6-64d3c9126a9b.jpg?crop=2667%2C1500%2C94%2C317&resize=685', 'https://www.thetimes.co.uk/d/assets/ipso-f7843bf2cd.png', 'https://www.thetimes.co.uk/d/assets/dual-masthead-bcc5303ae7.png', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2F0f0de6a2-2dae-11eb-8bd6-64d3c9126a9b.jpg?crop=2667%2C1500%2C94%2C317&resize=1180', 'https://www.thetimes.co.uk/d/img/logos/times-white-small-f4ad00a748.png'}",True,https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2F0f0de6a2-2dae-11eb-8bd6-64d3c9126a9b.jpg?crop=2667%2C1500%2C94%2C317&resize=685,1,,,,,['child abuse']
https://www.thetimes.co.uk/article/cronyism-in-scouting-ireland-protected-child-abusers-for-decades-bsw928lm2,,Cronyism in Scouting Ireland ‘protected child abusers for decades’,"A report found 275 known or suspected abusers who worked at Scouting Ireland’s predecessor organisations

Senior figures in Scouting Ireland helped to cover up cases of child sex abuse and some had a “sexual interest in young people”, a damning review of the organisation has found.

The body apologised yesterday, admitting that it had failed victims, many of whom had previously attempted to come forward.

Sponsored

“Individuals who had a sexual interest in young people rose to positions of power and influence on occasions and controlled any fledgling accountability processes, preventing known offenders from being removed from scouting,” the review found.

Ian Elliott, a child protection expert commissioned by Scouting Ireland to write the review, said that “cronyism thrived, and remained a significant problem” up to 2017.

“Abuse did happen, and was not responded to in a way that protected the","['Paul O Donoghue', 'Aine Mcmahon']","A report found 275 known or suspected abusers who worked at Scouting Ireland’s predecessor organisationsSenior figures in Scouting Ireland helped to cover up cases of child sex abuse and some had a “sexual interest in young people”, a damning review of the organisation has found.
The body apologised yesterday, admitting that it had failed victims, many of whom had previously attempted to come forward.
Sponsored“Individuals who had a sexual interest in young people rose to positions of power and influence on occasions and controlled any fledgling accountability processes, preventing known offenders from being removed from scouting,” the review found.
Ian Elliott, a child protection expert commissioned by Scouting Ireland to write the review, said that “cronyism thrived, and remained a significant problem” up to 2017.
“Abuse did happen, and was not responded to in a way that protected the","['scouting', 'abusers', 'young', 'protected', 'cronyism', 'review', 'write', 'child', 'known', 'sexual', 'ireland', 'interest', 'yesterday', 'decades']","{'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Faf38b704-9607-11ea-97b5-8f15973668de.jpg?crop=914%2C514%2C10%2C322&resize=1180', 'https://www.thetimes.co.uk/d/assets/ipso-f7843bf2cd.png', 'https://www.thetimes.co.uk/d/assets/dual-masthead-bcc5303ae7.png', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Faf38b704-9607-11ea-97b5-8f15973668de.jpg?crop=914%2C514%2C10%2C322&resize=685', 'https://www.thetimes.co.uk/d/img/logos/times-white-small-f4ad00a748.png'}",True,https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Faf38b704-9607-11ea-97b5-8f15973668de.jpg?crop=914%2C514%2C10%2C322&resize=685,1,,,,,['child abuse']
https://www.thetimes.co.uk/article/chinese-police-routinely-spy-on-british-visitors-lqbnxcwn8,,Chinese police ‘routinely spy on British visitors’,"British visitors to China are being routinely spied on by the country’s police, according to a leaked database that has been handed to MI5.

A Chinese police security watchlist contains the names of 150 British citizens who have travelled to Shanghai for business or leisure.

Sponsored

The security database stored data on their dates of birth, passport numbers and their points of entry and exit.

Among them were British government officials, businessmen and even tourists, according to a leak of the watchlist obtained by a cyber-security consultancy, which passed its findings to The Daily Telegraph. They appear alongside other international visitors.

The database also has files on 7,600 Uighur Muslims in Shanghai who are blacklisted on the watchlist as “terrorists” and criminals for alleged offences","['Matt Dathan', 'Home Affairs Editor']","British visitors to China are being routinely spied on by the country’s police, according to a leaked database that has been handed to MI5.
A Chinese police security watchlist contains the names of 150 British citizens who have travelled to Shanghai for business or leisure.
SponsoredThe security database stored data on their dates of birth, passport numbers and their points of entry and exit.
Among them were British government officials, businessmen and even tourists, according to a leak of the watchlist obtained by a cyber-security consultancy, which passed its findings to The Daily Telegraph.
The database also has files on 7,600 Uighur Muslims in Shanghai who are blacklisted on the watchlist as “terrorists” and criminals for alleged offences","['database', 'chinese', 'routinely', 'visitorsthe', 'spy', 'security', 'according', 'british', 'uighur', 'travelled', 'visitors', 'watchlist', 'shanghai']","{'https://www.thetimes.co.uk/d/assets/ipso-f7843bf2cd.png', 'https://www.thetimes.co.uk/d/assets/dual-masthead-bcc5303ae7.png', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2F7f54180a-92cb-11eb-af3b-900f1f5fe235.jpg?crop=5531%2C3111%2C207%2C104&resize=1180', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2F7f54180a-92cb-11eb-af3b-900f1f5fe235.jpg?crop=5531%2C3111%2C207%2C104&resize=685', 'https://www.thetimes.co.uk/d/img/logos/times-white-small-f4ad00a748.png'}",True,https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2F7f54180a-92cb-11eb-af3b-900f1f5fe235.jpg?crop=5531%2C3111%2C207%2C104&resize=685,1,,,,,['rape']
https://www.thetimes.co.uk/article/australian-war-crimes-report-elite-forces-murdered-afghan-prisoners-jpnmb0vpf,,Australian war crimes report: Billionaire offers to pay legal fees for SAS accused,"Body camera footage from Australian SAS forces in Afghanistan has shocked both nations. In one video, a soldier whose identity has been hidden by the Australian authorities is seen shooting and killing an unarmed Afghan man who is clutching red prayer beads as he cowers in a field. He was one of dozens killed

An Australian media mogul has offered funding for troops who are potentially facing prosecution for unlawful killings in Afghanistan.

Kerry Stokes, 80, the majority owner of Australia’s most popular television network, has extended a $1.9 million (£1.04 million) loan to Ben Roberts-Smith, the country’s most decorated living soldier, who has been told that he is being treated as a suspect.

Sponsored

The loan was originally intended to fund Mr Roberts-Smith’s legal costs to sue two newspapers for defamation.

Kerry Stokes has offered to pay the soldier’s legal fees ROB D’RAINE/GETTY IMAGES

However, a spokesman for Mr Stokes said today that he was now also offering to fund the costs of other former and current SAS members who are set to be investigated for unlawful killings.

Mr Stokes, who chairs the Australian War Memorial and is one of its largest",['Bernard Lagan'],"Body camera footage from Australian SAS forces in Afghanistan has shocked both nations.
He was one of dozens killedAn Australian media mogul has offered funding for troops who are potentially facing prosecution for unlawful killings in Afghanistan.
SponsoredThe loan was originally intended to fund Mr Roberts-Smith’s legal costs to sue two newspapers for defamation.
Kerry Stokes has offered to pay the soldier’s legal fees ROB D’RAINE/GETTY IMAGESHowever, a spokesman for Mr Stokes said today that he was now also offering to fund the costs of other former and current SAS members who are set to be investigated for unlawful killings.
Mr Stokes, who chairs the Australian War Memorial and is one of its largest","['sas', 'mr', 'offered', 'fees', 'australian', 'million', 'stokes', 'offers', 'legal', 'billionaire', 'unlawful', 'crimes', 'soldier', 'loan', 'report', 'pay', 'war']","{'https://www.thetimes.co.uk/d/assets/ipso-f7843bf2cd.png', 'https://www.thetimes.co.uk/d/assets/dual-masthead-bcc5303ae7.png', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Fcd090980-2b19-11eb-b054-8dc1447a1be1.jpg?crop=3000%2C2000%2C0%2C0&resize=400&quality=3', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2F132565e2-2a9f-11eb-aca7-1c9add2102c6.jpg?crop=1277%2C718%2C298%2C79&resize=685', 'https://www.thetimes.co.uk/d/img/logos/times-white-small-f4ad00a748.png', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2F132565e2-2a9f-11eb-aca7-1c9add2102c6.jpg?crop=1277%2C718%2C298%2C79&resize=1180'}",True,https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2F132565e2-2a9f-11eb-aca7-1c9add2102c6.jpg?crop=1277%2C718%2C298%2C79&resize=685,1,,,,,['honor killing']
https://www.thetimes.co.uk/article/the-rise-and-rise-of-the-micro-wedding-g65k5j33d,,The rise and rise of the micro wedding,"Leanne Baily, 33, from Essex, has watched her friends struggle to raise up to £40,000 to spend on their big fat weddings — only in some cases, sadly, to get divorced soon afterwards. So when lockdown gave her the chance to enjoy a “micro wedding” to her fiancé, Alan Warren, 41, from Lancashire, she grabbed it. The couple had planned to have a ceremony with only six guests on New Year’s Eve last year. “We wanted to say goodbye to a rubbish year and start the new year on a high,” Baily recalls.

When second-wave restrictions nixed their plan, the couple rescheduled for next month at a venue with cottages near Truro, Cornwall, with the same six guests — even though they could have had",['John Arlidge'],"Leanne Baily, 33, from Essex, has watched her friends struggle to raise up to £40,000 to spend on their big fat weddings — only in some cases, sadly, to get divorced soon afterwards.
So when lockdown gave her the chance to enjoy a “micro wedding” to her fiancé, Alan Warren, 41, from Lancashire, she grabbed it.
The couple had planned to have a ceremony with only six guests on New Year’s Eve last year.
“We wanted to say goodbye to a rubbish year and start the new year on a high,” Baily recalls.
When second-wave restrictions nixed their plan, the couple rescheduled for next month at a venue with cottages near Truro, Cornwall, with the same six guests — even though they could have had","['micro', 'baily', 'rise', 'guests', 'weddings', 'wanted', 'warren', 'truro', 'venue', 'watched', 'wedding', 'couple']","{'https://www.thetimes.co.uk/d/assets/ipso-f7843bf2cd.png', 'https://www.thetimes.co.uk/d/assets/dual-masthead-bcc5303ae7.png', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Fsundaytimes%2Fprod%2Fweb%2Fbin%2Fbea2b76e-9ed3-11eb-9528-e3733dc789af.jpg?crop=1600%2C900%2C0%2C0&resize=1180', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Fsundaytimes%2Fprod%2Fweb%2Fbin%2Fbea2b76e-9ed3-11eb-9528-e3733dc789af.jpg?crop=1600%2C900%2C0%2C0&resize=685', 'https://www.thetimes.co.uk/d/img/logos/times-white-small-f4ad00a748.png'}",True,https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Fsundaytimes%2Fprod%2Fweb%2Fbin%2Fbea2b76e-9ed3-11eb-9528-e3733dc789af.jpg?crop=1600%2C900%2C0%2C0&resize=685,1,,,,,['forced marriage']
https://www.thetimes.co.uk/article/qc-john-watt-facing-child-sex-abuse-charges-to-be-extradited-srlxv8rvd,,QC John Watt facing child sex abuse charges to be extradited,"The Police Scotland investigation started when Susie Henderson made allegations against some of the country’s leading lawyers

A Scottish lawyer is set to be extradited from America to face charges of child sexual abuse.

John Watt, QC, a former prosecutor, is accused of sexual assaults on four children in the 1970s and 1980s.

Sponsored

One of them is Susie Henderson, now 53, whose claims of a paedophile ring in the Scottish legal establishment led to a six-year police investigation. Among those she accused of sexual offences against children was Sir Nicholas Fairbairn, QC, the late Tory MP.

Mr Watt, 70, could be in Scotland by October after a US judge approved his removal despite his claims that his extradition should be stopped for “humanitarian” reasons due to the Covid-19 pandemic.

A federal court judge in Oklahoma rejected the request from Mr Watt, who",['Marcello Mega'],"The Police Scotland investigation started when Susie Henderson made allegations against some of the country’s leading lawyersA Scottish lawyer is set to be extradited from America to face charges of child sexual abuse.
John Watt, QC, a former prosecutor, is accused of sexual assaults on four children in the 1970s and 1980s.
SponsoredOne of them is Susie Henderson, now 53, whose claims of a paedophile ring in the Scottish legal establishment led to a six-year police investigation.
Among those she accused of sexual offences against children was Sir Nicholas Fairbairn, QC, the late Tory MP.
A federal court judge in Oklahoma rejected the request from Mr Watt, who","['qc', 'john', 'scottish', 'facing', 'child', 'abuse', 'judge', 'investigation', 'sexual', 'watt', 'susie', 'henderson', 'claims', 'charges', 'sex', 'scotland', 'extradited']","{'https://www.thetimes.co.uk/d/assets/ipso-f7843bf2cd.png', 'https://www.thetimes.co.uk/d/assets/dual-masthead-bcc5303ae7.png', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Fcb4a1f7e-e58e-11ea-9b25-18353d361fa2.jpg?crop=4563%2C2567%2C0%2C238&resize=1180', 'https://www.thetimes.co.uk/d/img/logos/times-white-small-f4ad00a748.png', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Fcb4a1f7e-e58e-11ea-9b25-18353d361fa2.jpg?crop=4563%2C2567%2C0%2C238&resize=685'}",True,https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Fcb4a1f7e-e58e-11ea-9b25-18353d361fa2.jpg?crop=4563%2C2567%2C0%2C238&resize=685,1,,,,,['child abuse']
https://www.thetimes.co.uk/article/the-monarchy-in-2030-charles-iii-needs-the-king-of-all-rebrands-nl3dj56cr,,The monarchy in 2030: Charles III needs the king of all rebrands,"Prince Harry made an important point when he said, in his interview with Oprah Winfrey last week, that he, Prince William and their father feel trapped. I was once crass enough, in a conversation almost 30 years ago, to suggest to the heir to the throne that there comes to all of us, amid troubles, a time to stop feeling sorry for ourselves and get on with life. Prince Charles banged his fist angrily on the table and said: “Nobody but me can possibly understand how bloody it is to be Prince of Wales!”

Which is true. Let us leave the self-exiled Harry out of this, for a moment. We are, perhaps, too ready to take for granted the willingness of Charles and William to",['Max Hastings'],"Prince Harry made an important point when he said, in his interview with Oprah Winfrey last week, that he, Prince William and their father feel trapped.
I was once crass enough, in a conversation almost 30 years ago, to suggest to the heir to the throne that there comes to all of us, amid troubles, a time to stop feeling sorry for ourselves and get on with life.
Prince Charles banged his fist angrily on the table and said: “Nobody but me can possibly understand how bloody it is to be Prince of Wales!”Which is true.
Let us leave the self-exiled Harry out of this, for a moment.
We are, perhaps, too ready to take for granted the willingness of Charles and William to","['winfrey', 'charles', 'true', 'prince', 'william', 'king', 'understand', 'harry', 'rebrands', 'monarchy', '2030', 'willingness', 'iii', 'waleswhich', 'week', 'needs']","{'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Fsundaytimes%2Fprod%2Fweb%2Fbin%2Fb3c69a90-83ee-11eb-87b3-57c13ebd5dfe.jpg?crop=1500%2C844%2C0%2C78&resize=685', 'https://www.thetimes.co.uk/d/assets/ipso-f7843bf2cd.png', 'https://www.thetimes.co.uk/d/assets/dual-masthead-bcc5303ae7.png', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Fsundaytimes%2Fprod%2Fweb%2Fbin%2Fb3c69a90-83ee-11eb-87b3-57c13ebd5dfe.jpg?crop=1500%2C844%2C0%2C78&resize=1180', 'https://www.thetimes.co.uk/d/img/logos/times-white-small-f4ad00a748.png'}",True,https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Fsundaytimes%2Fprod%2Fweb%2Fbin%2Fb3c69a90-83ee-11eb-87b3-57c13ebd5dfe.jpg?crop=1500%2C844%2C0%2C78&resize=685,1,,,,,['forced marriage']
https://www.thetimes.co.uk/article/letters-to-the-editor-roy-greenslades-ira-hypocrisy-is-a-stain-on-the-press-bg2b8xc2v,,Letters to the Editor: Roy Greenslade’s IRA hypocrisy is a stain on the press,"Roy Greenslade has become the Anthony Blunt of British journalism. His admission that he was a secret supporter of the IRA while working as a senior editor on a succession of newspapers, including The Sunday Times, was shocking (News Review, last week).

He retains his belief that attacks on innocent members of the public were justified despite what he calls a “painful moment” when the journalist Philip Geddes, 24, was blown apart by an IRA bomb outside Harrods in 1983. I used to sit on the next desk to Philip at the Daily Express. For us, it was beyond “painful”. It was devastating.

Sponsored

Rarely have two journalists been so mismatched. One young, talented, honest; the other a man who lived a lie —",[],"Roy Greenslade has become the Anthony Blunt of British journalism.
His admission that he was a secret supporter of the IRA while working as a senior editor on a succession of newspapers, including The Sunday Times, was shocking (News Review, last week).
I used to sit on the next desk to Philip at the Daily Express.
For us, it was beyond “painful”.
One young, talented, honest; the other a man who lived a lie —","['roy', 'greenslades', 'philip', 'young', 'press', 'editor', 'used', 'times', 'ira', 'hypocrisy', 'stain', 'supporter', 'painful', 'working', 'weekhe', 'letters', 'talented']","{'https://www.thetimes.co.uk/d/assets/ipso-f7843bf2cd.png', 'https://www.thetimes.co.uk/d/assets/dual-masthead-bcc5303ae7.png', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Fsundaytimes%2Fprod%2Fweb%2Fbin%2F6e4ebe1e-7e73-11eb-8de9-4ee21426ea3f.jpg?crop=2667%2C1500%2C0%2C0&resize=685', 'https://www.thetimes.co.uk/d/img/logos/times-white-small-f4ad00a748.png', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Fsundaytimes%2Fprod%2Fweb%2Fbin%2Fffff9124-73b2-11eb-b6bc-1d2ce6b7b794.jpg?crop=1000%2C1000%2C0%2C0'}",True,https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Fsundaytimes%2Fprod%2Fweb%2Fbin%2F6e4ebe1e-7e73-11eb-8de9-4ee21426ea3f.jpg?crop=2667%2C1500%2C0%2C0&resize=685,1,,,,,['honor killing']
https://www.thetimes.co.uk/article/the-online-harms-bill-misses-the-point-8ndp305c5,,The online harms bill misses the point,"The coronavirus pandemic has highlighted our almost complete reliance on the Internet, whether keeping business wheels turning, educating our children or contacting friends and family.

But the darker side of this digital dependency has been an exponential increase in illegal and legal online harms — from child abuse material to anti-vax disinformation and hate speech.

Sponsored

Before the pandemic, the UK launched an online harms white paper in 2019 that raised hopes of a safer digital future. Almost two years on, the government’s much anticipated proposals have finally been published; heavy with soundbites but short on detail, they will disappoint many.

Though impossible to please everyone, the shock-and-awe penalties in the paper — including swingeing fines and last chance saloon threats to target senior management —","['Michael Drury', 'Julian Hayes']","The coronavirus pandemic has highlighted our almost complete reliance on the Internet, whether keeping business wheels turning, educating our children or contacting friends and family.
But the darker side of this digital dependency has been an exponential increase in illegal and legal online harms — from child abuse material to anti-vax disinformation and hate speech.
SponsoredBefore the pandemic, the UK launched an online harms white paper in 2019 that raised hopes of a safer digital future.
Almost two years on, the government’s much anticipated proposals have finally been published; heavy with soundbites but short on detail, they will disappoint many.
Though impossible to please everyone, the shock-and-awe penalties in the paper — including swingeing fines and last chance saloon threats to target senior management —","['pandemic', 'digital', 'wheels', 'bill', 'misses', 'turning', 'point', 'online', 'white', 'harms', 'threats', 'paper', 'uk']","{'https://www.thetimes.co.uk/d/assets/ipso-f7843bf2cd.png', 'https://www.thetimes.co.uk/d/assets/dual-masthead-bcc5303ae7.png', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Fe3065c44-5b41-11eb-86f4-4fa0aa4e7fd3.png?crop=300%2C300%2C0%2C0', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Fdd3268a8-5b41-11eb-86f4-4fa0aa4e7fd3.jpg?crop=1500%2C844%2C0%2C0&resize=685', 'https://www.thetimes.co.uk/d/img/logos/times-white-small-f4ad00a748.png'}",True,https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Fdd3268a8-5b41-11eb-86f4-4fa0aa4e7fd3.jpg?crop=1500%2C844%2C0%2C0&resize=685,1,,,,,['child abuse']
https://www.thetimes.co.uk/article/wealthy-landowners-views-on-one-child-policy-crazy-gts2ggrcb,,Wealthy landowner’s views on one-child policy ‘crazy’,"Paul Lister is best known for his purchase in 2003 of the Alladale estate in Sutherland

A Highland landowner who is the heir to the MFI furniture fortune has provoked outrage by advocating “one woman, one child” population controls.

Paul Lister, who inherited an estimated £50 million from his father’s business, is best known for his purchase in 2003 of the Alladale estate in Sutherland, where he hoped to reintroduce wolves.

Sponsored

In a letter to members of his European Nature Trust, he said that Covid-19 had brought human society to “a tipping point”. “The wave we have been riding has now crashed ashore, and each of us will be required to change habits and make new choices in all aspects of our lives. None of us are exempt, nor will we be unaffected by the consequences of inaction; the alternative",['Mike Merritt'],"Paul Lister is best known for his purchase in 2003 of the Alladale estate in SutherlandA Highland landowner who is the heir to the MFI furniture fortune has provoked outrage by advocating “one woman, one child” population controls.
Paul Lister, who inherited an estimated £50 million from his father’s business, is best known for his purchase in 2003 of the Alladale estate in Sutherland, where he hoped to reintroduce wolves.
SponsoredIn a letter to members of his European Nature Trust, he said that Covid-19 had brought human society to “a tipping point”.
“The wave we have been riding has now crashed ashore, and each of us will be required to change habits and make new choices in all aspects of our lives.
None of us are exempt, nor will we be unaffected by the consequences of inaction; the alternative","['lister', 'landowners', 'alladale', 'wave', 'wolvessponsoredin', 'best', 'views', 'policy', 'estate', 'known', 'onechild', '2003', 'wealthy', 'purchase', 'crazy', 'woman']","{'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Fa8205ec8-9476-11ea-97b5-8f15973668de.jpg?crop=5200%2C2925%2C0%2C271&resize=685', 'https://www.thetimes.co.uk/d/assets/ipso-f7843bf2cd.png', 'https://www.thetimes.co.uk/d/assets/dual-masthead-bcc5303ae7.png', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Fa8205ec8-9476-11ea-97b5-8f15973668de.jpg?crop=5200%2C2925%2C0%2C271&resize=1180', 'https://www.thetimes.co.uk/d/img/logos/times-white-small-f4ad00a748.png'}",True,https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Fa8205ec8-9476-11ea-97b5-8f15973668de.jpg?crop=5200%2C2925%2C0%2C271&resize=685,1,,,,,['child abuse']
https://www.thetimes.co.uk/article/italian-discos-reopen-but-no-smooching-allowed-ztgbx0pj5,,"Moscow coronavirus death toll rises by 3,000 after revision","A guard closes the Iberian Gate in Red Square. Moscow has lifted most of its coronavirus restrictions

Russia

Moscow’s health department said today that the city had 5,260 coronavirus deaths in May, a figure far higher than the official toll of 1,895 for last month.

Russia’s Covid-19 taskforce says there have been a total of 3,085 deaths in Moscow since the start of the pandemic. It was unclear when or if the official figures would be updated.

Sponsored

The total number of fatalities in Moscow for May was 15,713, or 61 per cent higher than the number of deaths for the month over the past decade, health officials said. The number of deaths was even higher than in 2010, when Moscow was engulfed in a toxic smog.

The Moscow health department said that a review of its methods for calculating Covid-19 fatalities had",['Foreign Staff'],"Moscow has lifted most of its coronavirus restrictionsRussiaMoscow’s health department said today that the city had 5,260 coronavirus deaths in May, a figure far higher than the official toll of 1,895 for last month.
Russia’s Covid-19 taskforce says there have been a total of 3,085 deaths in Moscow since the start of the pandemic.
SponsoredThe total number of fatalities in Moscow for May was 15,713, or 61 per cent higher than the number of deaths for the month over the past decade, health officials said.
The number of deaths was even higher than in 2010, when Moscow was engulfed in a toxic smog.
The Moscow health department said that a review of its methods for calculating Covid-19 fatalities had","['rises', 'covid19', 'number', 'death', '3000', 'revision', 'toll', 'coronavirus', 'health', 'total', 'official', 'moscow', 'deaths', 'department', 'higher', 'fatalities']","{'https://www.thetimes.co.uk/d/assets/ipso-f7843bf2cd.png', 'https://www.thetimes.co.uk/d/assets/dual-masthead-bcc5303ae7.png', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Fdef84528-ab64-11ea-adef-7962e28cd764.jpg?crop=2376%2C1337%2C0%2C124&resize=685', 'https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Fdef84528-ab64-11ea-adef-7962e28cd764.jpg?crop=2376%2C1337%2C0%2C124&resize=1180', 'https://www.thetimes.co.uk/d/img/logos/times-white-small-f4ad00a748.png'}",True,https://www.thetimes.co.uk/imageserver/image/%2Fmethode%2Ftimes%2Fprod%2Fweb%2Fbin%2Fdef84528-ab64-11ea-adef-7962e28cd764.jpg?crop=2376%2C1337%2C0%2C124&resize=685,1,,,,,['gender-based violence']
